Price,Manufacturer,Model,Category,Engine volume,Mileage,Cylinders,Airbags,Manufacturer_encoded,Model_encoded,Has Turbo,Age,Category_encoded_1,Category_encoded_2,Fuel type_CNG,Fuel type_Diesel,Fuel type_LPG,Fuel type_Other,Fuel type_Petrol,Gear box type_1,Gear box type_2,Doors_2-3,Doors_4-5,Doors_>5,Wheel_Left wheel,Wheel_Right-hand drive
16590,HYUNDAI,H1,Minivan,2.5,-1.1397344645569922,4.0,4,7,523,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
31988,TOYOTA,Camry,Sedan,2.5,-1.0149498486339013,4.0,12,23,257,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
21012,TOYOTA,Camry,Sedan,2.5,-0.4626125853750247,4.0,0,23,257,0,8,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10663,HONDA,FIT,Hatchback,1.5,-0.09923280691523746,4.0,8,6,432,0,9,True,False,False,False,False,True,False,True,False,False,True,False,False,True
13485,VOLKSWAGEN,GTI,Hatchback,2.0,0.5839211765891625,4.0,8,24,508,1,17,True,False,False,False,False,False,True,False,True,False,True,False,True,False
11900,FORD,Transit,Microbus,2.0,1.0781176752944732,6.0,4,5,913,1,20,True,False,False,True,False,False,False,False,True,True,False,False,True,False
17249,VOLKSWAGEN,Jetta,Sedan,1.8,-0.9568090840803354,4.0,10,24,567,1,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
17876,FORD,C-MAX,Hatchback,2.0,-0.012021660084888523,4.0,10,5,204,0,10,True,False,False,False,False,True,False,False,True,False,True,False,False,True
11604,HONDA,FIT,Hatchback,1.3,0.5257804120355967,4.0,2,6,432,0,13,True,False,False,False,False,True,False,False,True,False,True,False,False,True
40769,TOYOTA,RAV 4 s p o r t,Jeep,2.5,-0.6515700701741141,4.0,12,23,791,0,6,False,True,False,False,False,False,True,False,True,False,True,False,True,False
14113,VOLKSWAGEN,Jetta,Sedan,2.5,0.5228733738079183,4.0,12,24,567,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11917,HONDA,FIT,Hatchback,1.3,0.9763713373257328,4.0,8,6,432,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True
12777,HYUNDAI,Sonata,Sedan,2.0,0.6065670043827766,4.0,4,7,852,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
18817,TOYOTA,Prius C,Hatchback,1.5,0.13333025129902637,4.0,12,23,740,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
23521,TOYOTA,Camry,Sedan,2.5,-0.5498237322053736,4.0,10,23,257,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
22580,AUDI,Q5,Jeep,3.2,0.42984815052221276,6.0,7,0,768,0,13,False,True,False,False,False,False,True,False,True,False,True,False,True,False
12544,TOYOTA,Prius,Hatchback,1.8,2.3816045462031457,4.0,12,23,733,0,12,True,False,False,False,False,True,False,True,False,False,True,False,True,False
15991,FORD,Transit,Microbus,2.2,2.31360892205775,4.0,2,5,913,1,16,True,False,False,True,False,False,False,False,True,False,True,False,True,False
11133,TOYOTA,Camry,Sedan,2.5,0.8510925249039366,4.0,12,23,257,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
34184,MERCEDES-BENZ,E 350,Sedan,3.5,0.17693582471420086,6.0,12,13,369,0,11,True,False,False,False,False,False,True,True,False,False,True,False,True,False
21169,CHEVROLET,Cruze,Sedan,1.4,-1.388446120126009,4.0,8,2,327,1,5,True,False,False,False,False,False,True,True,False,False,True,False,True,False
13485,HYUNDAI,Sonata,Sedan,2.0,-0.7043473491976135,4.0,4,7,852,0,8,True,False,False,False,True,False,False,True,False,False,True,False,True,False
20005,HYUNDAI,Elantra,Sedan,1.6,0.3908647678890468,4.0,4,7,395,0,11,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11917,TOYOTA,Camry,Sedan,2.4,1.1507936309864306,4.0,12,23,257,0,16,True,False,False,False,False,True,False,True,False,False,True,False,True,False
12570,CHEVROLET,Lacetti,Sedan,1.8,0.45736326734718785,4.0,4,2,601,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
14009,TOYOTA,Aqua,Hatchback,1.5,0.24016390616620384,4.0,4,23,138,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
23521,TOYOTA,Corolla,Sedan,1.8,-1.1748369511562078,4.0,16,23,304,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
25716,FORD,Fusion Titanium,Sedan,2.0,-0.8114571726964205,4.0,12,5,482,1,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
21730,HYUNDAI,Elantra,Sedan,1.6,-1.28370553278276,4.0,4,7,395,0,6,True,False,False,False,True,False,False,True,False,False,True,False,True,False
19369,HYUNDAI,Genesis,Coupe,2.0,0.4771020569131235,4.0,4,7,512,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
12544,SUZUKI,Jimny,Jeep,1.3,0.06065429560706893,4.0,4,22,582,0,23,False,True,False,False,False,False,True,False,True,True,False,False,True,False
25299,HYUNDAI,Tucson,Jeep,2.0,0.5693859854507711,4.0,4,7,926,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
18817,TOYOTA,Prius,Sedan,1.8,0.5693859854507711,4.0,12,23,733,0,12,True,False,False,False,False,True,False,False,True,False,True,False,True,False
17249,TOYOTA,Prius,Sedan,1.8,1.9647643347363544,6.0,1,23,733,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
17249,TOYOTA,Prius,Hatchback,1.8,0.2932173538213328,4.0,6,23,733,0,12,True,False,False,False,False,True,False,True,False,False,True,False,True,False
17249,HYUNDAI,Elantra,Sedan,1.8,-0.8143642109240988,4.0,12,7,395,0,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
29166,FORD,Escape,Jeep,2.0,0.08972467788385191,4.0,8,5,417,1,9,False,True,False,False,False,False,True,False,True,False,True,False,True,False
11604,OPEL,Astra,Goods wagon,1.3,-1.3637944359552971,16.0,8,17,147,1,17,True,False,False,True,False,False,False,False,True,False,True,False,True,False
15681,Other,Other,Limousine,2.4,-1.5947440879531996,6.0,0,18,695,0,46,False,True,False,False,False,False,True,False,True,False,True,False,True,False
19444,VOLKSWAGEN,Jetta,Sedan,1.8,-0.26784102412057875,4.0,8,24,567,1,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
43592,MERCEDES-BENZ,GLE 350,Jeep,3.5,-1.1775404967079486,6.0,0,13,502,0,6,False,True,False,False,False,False,True,True,False,False,True,False,True,False
15367,TOYOTA,Prius,Hatchback,1.8,0.7728786613882519,4.0,8,23,733,0,14,True,False,False,False,False,True,False,True,False,False,True,False,True,False
14113,HONDA,Shuttle,Universal,1.3,0.42403407406685617,4.0,4,6,843,0,10,False,True,False,False,False,True,False,True,False,False,True,False,False,True
13564,CHEVROLET,Orlando,Jeep,2.0,1.5660640418102756,4.0,4,2,694,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
17876,FORD,C-MAX,Hatchback,2.0,0.10723958320561365,4.0,10,5,204,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10349,MERCEDES-BENZ,C 240,Sedan,2.4,-1.7271742144150843,6.0,12,13,182,0,21,True,False,False,False,False,False,True,False,True,False,True,False,True,False
15000,SUBARU,Legacy,Sedan,3.0,0.2496117804061583,6.0,8,21,613,0,15,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12544,MERCEDES-BENZ,E 320,Sedan,3.2,1.2307371822475839,6.0,8,13,365,0,19,True,False,False,False,False,False,True,False,True,False,True,False,False,True
14583,BMW,X5,Jeep,3.0,1.5863551686394701,6.0,0,1,981,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
36827,HYUNDAI,H1,Universal,2.5,0.2350765892677668,4.0,4,7,523,0,6,False,True,False,True,False,False,False,True,False,False,True,False,True,False
14113,NISSAN,Elgrand,Minivan,3.5,0.4967100297588136,6.0,4,16,413,0,20,False,True,False,False,True,False,False,False,True,False,True,False,False,True
40340,SSANGYONG,Actyon,Jeep,1.6,-0.894714747537127,4.0,4,20,132,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
10976,HONDA,FIT,Hatchback,1.5,1.3833566892006945,4.0,12,6,432,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
25089,MERCEDES-BENZ,C 300,Sedan,3.0,-0.5062181587901992,6.0,12,13,193,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18688,HYUNDAI,Santa FE,Jeep,2.0,0.3247005778270887,4.0,4,7,836,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
28830,HYUNDAI,Elantra,Sedan,1.6,-0.7643195478346169,4.0,4,7,395,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
23834,FORD,Transit,Microbus,2.2,0.2932173538213328,4.0,2,5,913,1,11,True,False,False,True,False,False,False,False,True,False,True,False,True,False
16621,MERCEDES-BENZ,E 350,Sedan,3.5,-0.021048013781829637,6.0,12,13,369,0,12,True,False,False,True,False,False,False,True,False,False,True,False,True,False
16000,FORD,C-MAX,Hatchback,2.0,2.1973273929506183,4.0,4,5,204,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
11917,HYUNDAI,Elantra,Sedan,1.6,-1.2956098543251027,4.0,4,7,395,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
13485,BMW,328 Xdrive,Sedan,3.0,-0.012021660084888523,6.0,12,1,33,0,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
15994,HYUNDAI,Veloster,Hatchback,1.6,-0.6864545289062537,4.0,6,7,936,0,12,True,False,False,False,False,False,True,False,True,True,False,False,True,False
11917,CHEVROLET,Orlando,Jeep,2.0,-0.5970776385962844,4.0,4,2,694,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
21953,HYUNDAI,Sonata,Sedan,2.4,-1.4655407739240376,2.0,4,7,852,1,10,True,False,False,False,False,True,False,False,True,False,True,False,False,True
13808,HYUNDAI,Sonata,Sedan,2.0,-1.200913084058482,4.0,4,7,852,0,7,True,False,False,False,True,False,False,True,False,False,True,False,True,False
16151,TOYOTA,Prius,Hatchback,1.8,-0.14298373224179584,4.0,8,23,733,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
22947,HYUNDAI,Tucson,Jeep,2.0,0.7342731937246841,4.0,4,7,926,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
40769,BMW,535 M PAKET,Sedan,3.0,-0.9066626746528847,6.0,12,1,82,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
25089,TOYOTA,Camry,Sedan,2.5,0.06065429560706893,4.0,12,23,257,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
13956,LEXUS,RX 450,Jeep,3.5,0.3312850194127801,6.0,12,11,805,0,8,False,True,False,False,False,True,False,True,False,False,True,False,True,False
24415,SSANGYONG,Korando,Jeep,2.0,0.21312845064879565,4.0,4,20,596,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
10036,BMW,525,Sedan,2.5,2.8950165675934096,6.0,4,1,68,0,23,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10976,TOYOTA,Corolla,Sedan,1.5,-0.30272548285271833,4.0,8,23,304,0,9,True,False,False,False,False,True,False,True,False,False,True,False,False,True
21285,TOYOTA,Aqua,Hatchback,1.5,-0.9931470619263141,4.0,4,23,138,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
29793,MERCEDES-BENZ,E 350,Sedan,3.5,1.4273983183500207,6.0,12,13,369,0,9,True,False,False,True,False,False,False,True,False,False,True,False,True,False
19130,AUDI,A4 premium,Sedan,2.0,0.685667514557903,4.0,12,0,116,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
35570,HYUNDAI,Tucson,Jeep,1.7,-0.3335400880661083,4.0,4,7,926,0,6,False,True,False,True,False,False,False,True,False,False,True,False,True,False
12544,SUZUKI,Kizashi,Sedan,2.4,2.0687926977138225,4.0,0,22,594,0,13,True,False,False,False,False,False,True,False,True,False,True,False,True,False
24148,HYUNDAI,Tucson,Jeep,2.4,0.10425986902224339,4.0,8,7,926,0,9,False,True,False,False,False,False,True,False,True,False,True,False,True,False
22580,TOYOTA,Prius,Sedan,1.8,0.5693859854507711,4.0,10,23,733,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
12858,TOYOTA,Prius,Sedan,1.5,1.3027154487648986,4.0,8,23,733,0,15,True,False,False,False,False,True,False,True,False,False,True,False,True,False
36065,BMW,X5,Jeep,3.0,0.12751617484366978,6.0,12,1,981,1,12,False,True,False,False,False,False,True,False,True,False,True,False,True,False
17876,TOYOTA,CHR,Jeep,2.0,-1.4660059000404662,4.0,12,23,214,0,4,False,True,False,False,False,False,True,True,False,False,True,False,True,False
18189,BMW,328,Sedan,2.0,1.8846899667549555,4.0,12,1,31,0,9,True,False,False,True,False,False,False,True,False,False,True,False,True,False
24775,FORD,Fusion,Sedan,1.6,-1.0876258043258589,4.0,8,5,472,1,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
15257,HYUNDAI,Sonata,Sedan,2.0,0.618427720351704,4.0,4,7,852,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16900,HONDA,Element,Universal,2.4,-0.012021660084888523,4.0,6,6,412,0,14,False,True,False,False,False,False,True,True,False,False,True,False,True,False
14740,Other,Other,Hatchback,1.0,1.640629572350224,4.0,6,18,695,0,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10976,NISSAN,X-Trail,Jeep,2.0,0.014955654667966084,4.0,6,16,970,0,19,False,True,False,False,False,False,True,True,False,False,True,False,False,True
22825,CHEVROLET,Orlando,Jeep,2.0,0.24137032703069033,4.0,4,2,694,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
12544,KIA,RIO,Sedan,1.6,0.2350765892677668,4.0,4,10,794,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16935,LEXUS,CT 200h,Hatchback,1.8,-0.37614273329273373,4.0,0,11,239,0,8,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10976,Other,Other,Jeep,2.5,1.1507936309864306,4.0,0,18,695,1,28,False,True,False,True,False,False,False,False,True,False,True,False,False,True
38213,HONDA,Civic,Sedan,2.0,-1.7562445966918674,4.0,4,6,291,0,5,True,False,False,False,False,False,True,True,False,False,True,False,True,False
44134,SSANGYONG,Actyon,Jeep,1.6,-1.0453283981131396,4.0,4,20,132,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
12544,VOLKSWAGEN,Jetta,Sedan,2.5,-0.15737357146880343,4.0,6,24,567,0,13,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18817,BMW,530,Sedan,3.0,0.714737896834686,6.0,8,1,74,1,18,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10663,HONDA,FIT,Sedan,1.3,0.08972467788385191,4.0,2,6,432,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True
44247,HYUNDAI,Santa FE,Jeep,2.0,0.4815643605926097,4.0,4,7,836,0,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False
19444,VOLKSWAGEN,Jetta,Sedan,1.4,-1.2329777157097737,4.0,6,24,567,1,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
11917,TOYOTA,Prius,Sedan,1.8,1.1507936309864306,4.0,0,23,733,0,15,True,False,False,False,False,True,False,True,False,False,True,False,True,False
23834,TOYOTA,Corolla IM,Hatchback,1.8,-0.2663875050067396,4.0,10,23,307,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
22894,TOYOTA,Camry,Sedan,2.5,-0.28819029171432686,4.0,10,23,257,0,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10976,MERCEDES-BENZ,CLK 240,Coupe,2.4,-0.4626125853750247,4.0,10,13,222,0,19,True,False,False,False,False,False,True,False,True,True,False,False,False,True
17876,FORD,Fiesta,Sedan,1.6,0.5693859854507711,4.0,4,5,452,0,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18189,HYUNDAI,Elantra,Sedan,1.8,0.22054139812937532,4.0,8,7,395,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10976,HONDA,FIT,Hatchback,1.5,0.0025135310535029675,4.0,0,6,432,0,9,True,False,False,False,False,True,False,True,False,False,True,False,False,True
27911,MINI,Cooper,Coupe,1.6,-0.9422738929419439,4.0,10,14,299,1,10,True,False,False,False,False,False,True,False,True,True,False,False,True,False
40769,TOYOTA,RAV 4,Jeep,2.5,-0.3143536357634315,4.0,10,23,784,0,7,False,True,False,False,False,False,True,False,True,False,True,False,True,False
10976,MERCEDES-BENZ,E 200,Sedan,2.0,-1.7562445966918674,4.0,2,13,346,0,30,True,False,True,False,False,False,False,False,True,False,True,False,True,False
22894,BMW,328,Coupe,3.0,0.5257804120355967,6.0,8,1,31,0,13,True,False,False,False,False,False,True,False,True,True,False,False,True,False
11917,LEXUS,RX 300,Jeep,3.0,1.1653288221248221,6.0,8,11,798,1,21,False,True,False,False,False,False,True,True,False,False,True,False,True,False
17035,HYUNDAI,Sonata,Sedan,2.0,1.1633956417034161,4.0,4,7,852,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
27654,HYUNDAI,Elantra,Sedan,1.6,-0.4839211755839066,4.0,4,7,395,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
17719,KIA,Optima,Sedan,2.0,-0.43354220309824176,4.0,8,10,683,1,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
14081,HYUNDAI,H1,Minivan,2.5,0.05847401693631021,4.0,4,7,523,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
23994,CHEVROLET,Orlando,Jeep,1.6,0.07190453354818394,4.0,4,2,694,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
13172,BMW,320,Sedan,2.2,1.0054417196025158,6.0,5,1,22,0,20,True,False,False,False,False,False,True,False,True,False,True,False,True,False
14740,TOYOTA,Prius,Hatchback,1.8,0.5839211765891625,4.0,11,23,733,0,12,True,False,False,False,False,True,False,True,False,False,True,False,True,False
18817,TOYOTA,Prius,Sedan,1.8,-0.5934293056205481,4.0,12,23,733,0,7,True,False,False,False,False,True,False,False,True,False,True,False,True,False
11563,HYUNDAI,Elantra,Sedan,1.6,0.14516189688567704,4.0,4,7,395,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
45376,HYUNDAI,Santa FE,Jeep,2.0,-0.16542606735947232,4.0,4,7,836,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
